ID,_created_on,_last_updated_on,_revision,_partneruuid,_row_index,RETURN_DATE,ORDER_ID,SKU,ASIN,FNSKU,PRODUCT_NAME,QUANTITY,FULFILLMENT_CENTER_ID,DETAILED_DISPOSITION,REASON,STATUS,LICENSE_PLATE_NUMBER,CUSTOMER_COMMENTS
1000,2023-03-07T03:57:57.467+09:00,2023-03-07T04:10:42.983+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2023-03-02T17:00:00+09:00,114-0175531-6796244,FBA-OTG-OIL-SESAME-320ML,B01MF9B0OV,X002SS24E3,"[OTTOGI] Premium Roasted Sesame Oil, 100% Pure Sesame Oil, Tradtional Korean Style oil (10.82 fl oz. 320ml)",1,MEM4,DEFECTIVE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNO026340951,
1001,2023-03-07T03:57:57.467+09:00,2023-03-07T04:10:42.983+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2023-03-02T17:00:00+09:00,114-4720769-9272222,FBA-OTG-RAM-JIN-JJBB-8PK,B08XN2F8XZ,X002THKQM5,[OTTOGI] JIN Jjambbong- Korean Style Instant Noodle - Spicy Seafood Noodle (130g) - 8 Pack,1,IND8,DEFECTIVE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNPMAE0616840,
1002,2023-03-07T03:57:57.467+09:00,2023-03-07T04:10:42.983+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2023-03-02T17:00:00+09:00,111-1937163-5665803,FBA-OTG-RAM-GOMTN-4PK,B0B2BBCR14,X0039KU4TL,[OTTOGI] Gomtang Noodle - Korean Bone broth Instant Noodle soup -Gomtang noodles (130g) - 4 Pack,1,LEX1,DEFECTIVE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRRFK4760683,
1003,2023-03-07T03:57:57.467+09:00,2023-03-07T04:10:42.983+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2023-03-02T17:00:00+09:00,111-1937163-5665803,FBA-OTG-RAM-GOMTN-4PK,B0B2BBCR14,X0039KU4TL,[OTTOGI] Gomtang Noodle - Korean Bone broth Instant Noodle soup -Gomtang noodles (130g) - 4 Pack,1,LEX1,DEFECTIVE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRRFK4760684,
1008,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2023-02-27T17:00:00+09:00,111-6919477-3460213,FBA-OTG-RAM-JINMD-6CUP,B003YH19TC,X002SS7MLD,"[OTTOGI] Jin Ramen Mild, KOREAN STYLE INSTANT CUP NOODLE, (65g) -6 Pack",1,BFI4,DEFECTIVE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNPMUE3174651,
1009,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2023-02-26T17:00:00+09:00,112-0199788-5589805,FBA-OTG-RAM-JINSP-8PK,B08XN5FRZ2,X002THG59N,"[OTTOGI] Jin Ramen Spicy, Korean Style Instant Noodle, Best Tasting Soup Traditional Instant Ramen (120g) - 8 Pack",1,GEG1,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNT004109451,
1010,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2023-02-23T17:00:00+09:00,112-0444097-6963436,FBA-OTG-RAM-JINMD-1BOX,B005RU9JHI,X002T0AM71,"[OTTOGI] Jin Ramen, Mild Flavor - Korean Instant Ramen Noodle, Best Tasting Soup Traditional Instant Ramen (120g) -18 Pack",1,FTW5,SELLABLE,UNDELIVERABLE_REFUSED,Unit returned to inventory,LPNPMAO9731979,
1011,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2023-02-22T17:00:00+09:00,111-3076031-9726649,FBA-OTG-RCE-RTB-426G,B07NQR7D5K,X002T04777,"[OTTOGI] RICE TTEOK-BOKKI, Spicy Rice Cake, Korean Soul Food, Serving for two (426g)",1,LEX1,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRRFJ0814020,
1012,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2023-02-20T17:00:00+09:00,111-9844876-1993808,FBA-OTG-RCE-CKD-210G,B007Y9NH32,X002SZBTXD,"[OTTOGI] Delicious COOKED RICE, Gluten free, Microwavable instant cooked rice, Precooked ready to eat container (7.40oz., 12 count)",1,MOB9,CARRIER_DAMAGED,UNDELIVERABLE_REFUSED,Reimbursed,LPNRREV7660101,
1013,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2023-02-19T17:00:00+09:00,112-1820620-1213837,FBA-OTG-NDLE-VER-EXWIDE-300G,B09L2M3HV8,X0032GIVZV,"[OTTOGI] Chinese Extra Wide Vermicelli, versatile glass noodles (300g)",1,LAS2,SELLABLE,UNDELIVERABLE_REFUSED,Unit returned to inventory,LPNRRFN7884127,
1014,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2023-02-17T17:00:00+09:00,111-2931521-8269831,FBA-OTG-RCE-ABLNPRDG-2PK,B0B4TBWTX1,X003AK2XSP,"[OTTOGI] Rice Porridge with Abalone, Microwavable, Instant Abalone Porridge, Korean Rice (280g) - 2 Pack",1,LGA9,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNO108339093,
1015,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2023-02-17T17:00:00+09:00,111-2931521-8269831,FBA-OTG-RCE-ABLNPRDG-2PK,B0B4TBWTX1,X003AK2XSP,"[OTTOGI] Rice Porridge with Abalone, Microwavable, Instant Abalone Porridge, Korean Rice (280g) - 2 Pack",1,LGA9,DEFECTIVE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNO108339092,
1016,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2023-02-16T17:00:00+09:00,113-4631712-9191424,FBA-OTG-PSH-VARI-8PK,B08XN4Z675,X002THKQMF,"[OTTOGI] PPUSHU PPUSHU NOODLE SNACK- 2 of each Bbq, Bulgogi, Grilled Chicken, Spicy Rice Cake Flavors Variety Pack (90g) - 8 Pack",1,AUS2,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRRCL4925718,
1017,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2023-02-16T17:00:00+09:00,114-9691367-3671416,FBA-OTG-RCE-CKD-210G,B007Y9NH32,X002SZBTXD,"[OTTOGI] Delicious COOKED RICE, Gluten free, Microwavable instant cooked rice, Precooked ready to eat container (7.40oz., 12 count)",1,LAS7,SELLABLE,UNDELIVERABLE_REFUSED,Unit returned to inventory,LPNPMOE4661077,
1018,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2023-02-16T17:00:00+09:00,114-9691367-3671416,FBA-OTG-RCE-CKD-210G,B007Y9NH32,X002SZBTXD,"[OTTOGI] Delicious COOKED RICE, Gluten free, Microwavable instant cooked rice, Precooked ready to eat container (7.40oz., 12 count)",1,LAS7,SELLABLE,UNDELIVERABLE_REFUSED,Unit returned to inventory,LPNO025409454,
1019,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2023-02-15T17:00:00+09:00,112-3939851-0693026,FBA-OTG-RCE-CKD-210G,B007Y9NH32,X002SZBTXD,"[OTTOGI] Delicious COOKED RICE, Gluten free, Microwavable instant cooked rice, Precooked ready to eat container (7.40oz., 12 count)",1,SYR1,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNO021582940,
1020,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2023-02-15T17:00:00+09:00,113-3782016-5755438,FBA-OTG-NDLE-VER-EXWIDE-300G,B09L2M3HV8,X0032GIVZV,"[OTTOGI] Chinese Extra Wide Vermicelli, versatile glass noodles (300g)",1,CMH4,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNPMIU8370459,
1021,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2023-02-14T17:00:00+09:00,113-8784120-8503432,FBA-OTG-RAM-JINSP-1BOX,B089P3X44P,X002SS5BUH,"[OTTOGI] Jin Ramen, Spicy Flavor - Korean Instant Ramen Noodle, Best Tasting Soup Traditional Instant Ramen (120g) -18 Pack",1,MDW7,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRREQ3580789,
1022,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2023-02-14T17:00:00+09:00,113-7395673-4423422,FBA-OTG-RAM-JIN-JJBB-4PK,B01MT9N372,X002T0FQQN,[OTTOGI] JIN Jjambbong- Korean Style Instant Noodle - Spicy Seafood Noodle (130g) - 4 Pack,1,TUS1,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNPMAB6358934,
1023,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2023-02-13T17:00:00+09:00,114-8484862-0120264,FBA-OTG-RCE-CKD-210G,B007Y9NH32,X002SZBTXD,"[OTTOGI] Delicious COOKED RICE, Gluten free, Microwavable instant cooked rice, Precooked ready to eat container (7.40oz., 12 count)",1,BDL2,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRREJ0358000,
1024,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2023-02-13T17:00:00+09:00,114-8484862-0120264,FBA-OTG-RCE-CKD-210G,B007Y9NH32,X002SZBTXD,"[OTTOGI] Delicious COOKED RICE, Gluten free, Microwavable instant cooked rice, Precooked ready to eat container (7.40oz., 12 count)",1,BDL2,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRREJ0358002,
1025,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2023-02-13T17:00:00+09:00,114-8484862-0120264,FBA-OTG-RCE-CKD-210G,B007Y9NH32,X002SZBTXD,"[OTTOGI] Delicious COOKED RICE, Gluten free, Microwavable instant cooked rice, Precooked ready to eat container (7.40oz., 12 count)",1,BDL2,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRREJ0358003,
1026,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2023-02-13T17:00:00+09:00,114-8484862-0120264,FBA-OTG-RCE-CKD-210G,B007Y9NH32,X002SZBTXD,"[OTTOGI] Delicious COOKED RICE, Gluten free, Microwavable instant cooked rice, Precooked ready to eat container (7.40oz., 12 count)",1,BDL2,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRREJ0358001,
1027,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2023-02-13T17:00:00+09:00,112-0415256-1069064,FBA-OTG-RAM-JINMD-1BOX,B005RU9JHI,X002T0AM71,"[OTTOGI] Jin Ramen, Mild Flavor - Korean Instant Ramen Noodle, Best Tasting Soup Traditional Instant Ramen (120g) -18 Pack",1,TUS1,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNPMAB8882434,
1028,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2023-02-11T17:00:00+09:00,114-9726385-4364218,FBA-OTG-TEA-CITRON-1KG,B017TY9LQI,X00317J53N,"[OTTOGI] Honey Citron Tea, soothing Korean tea 35 Ounces",1,LAS2,DAMAGED,UNDELIVERABLE_REFUSED,Reimbursed,LPNRRFL5129749,
1029,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2023-02-10T17:00:00+09:00,111-4108761-3936228,FBA-OTG-NDLE-VER-EXWIDE-300G,B09L2M3HV8,X0032GIVZV,"[OTTOGI] Chinese Extra Wide Vermicelli, versatile glass noodles (300g)",1,GEG1,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNT004107619,
1030,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2023-02-09T17:00:00+09:00,112-4663287-9037069,FBA-OTG-RAM-JINSP-1BOX,B089P3X44P,X002SS5BUH,"[OTTOGI] Jin Ramen, Spicy Flavor - Korean Instant Ramen Noodle, Best Tasting Soup Traditional Instant Ramen (120g) -18 Pack",1,PHL7,CARRIER_DAMAGED,UNDELIVERABLE_UNKNOWN,Reimbursed,LPNRRFA2719283,
1031,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2023-02-08T17:00:00+09:00,113-8072720-2213800,FBA-OTG-RAM-CHSE-4PK-NEW,B091X2QB7H,X002UZVMXN,"[OTTOGI] Cheese Ramen, KOREAN STYLE INSTANT NOODLE, Rich flavor with savory cheese (111g) - 4 Pack",1,MKC6,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRRCP3281275,
1032,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2023-02-08T17:00:00+09:00,112-7522405-0945068,FBA-OTG-RAM-JIN-JJBB-4PK,B01MT9N372,X002T0FQQN,[OTTOGI] JIN Jjambbong- Korean Style Instant Noodle - Spicy Seafood Noodle (130g) - 4 Pack,1,LEX1,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRRFJ9397701,
1033,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2023-02-07T17:00:00+09:00,113-9019337-1097840,FBA-OTG-RAM-JINSP-1BOX,B089P3X44P,X002SS5BUH,"[OTTOGI] Jin Ramen, Spicy Flavor - Korean Instant Ramen Noodle, Best Tasting Soup Traditional Instant Ramen (120g) -18 Pack",1,EWR7,CARRIER_DAMAGED,UNDELIVERABLE_UNKNOWN,Reimbursed,LPNPMAU9548339,
1034,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2023-02-06T17:00:00+09:00,112-4525058-2713057,FBA-OTG-RAM-JINMD-1BOX,B005RU9JHI,X002T0AM71,"[OTTOGI] Jin Ramen, Mild Flavor - Korean Instant Ramen Noodle, Best Tasting Soup Traditional Instant Ramen (120g) -18 Pack",1,MOB9,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRRDC5635264,
1035,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2023-02-05T17:00:00+09:00,111-3727389-1405807,FBA-OTG-OIL-SESAME-320ML,B01MF9B0OV,X002SS24E3,"[OTTOGI] Premium Roasted Sesame Oil, 100% Pure Sesame Oil, Tradtional Korean Style oil (10.82 fl oz. 320ml)",1,BOS7,DEFECTIVE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRREH1096612,
1036,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2023-02-03T17:00:00+09:00,114-1205396-3651400,FBA-OTG-RCE-CKD-210G,B007Y9NH32,X002SZBTXD,"[OTTOGI] Delicious COOKED RICE, Gluten free, Microwavable instant cooked rice, Precooked ready to eat container (7.40oz., 12 count)",1,PHX6,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRREX8009712,
1037,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2023-02-03T17:00:00+09:00,113-7889468-9246647,FBA-OTG-RAM-JINSP-1BOX,B089P3X44P,X002SS5BUH,"[OTTOGI] Jin Ramen, Spicy Flavor - Korean Instant Ramen Noodle, Best Tasting Soup Traditional Instant Ramen (120g) -18 Pack",1,STL8,SELLABLE,UNDELIVERABLE_REFUSED,Unit returned to inventory,LPNKL006523528,
1038,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2023-02-03T17:00:00+09:00,113-8860624-9170643,FBA-OTG-RAM-CHSE-4PK-NEW,B091X2QB7H,X002UZVMXN,"[OTTOGI] Cheese Ramen, KOREAN STYLE INSTANT NOODLE, Rich flavor with savory cheese (111g) - 4 Pack",1,HOU8,DEFECTIVE,UNDELIVERABLE_REFUSED,Unit returned to inventory,LPNRRCI0336479,
1039,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2023-02-01T17:00:00+09:00,112-4435598-6788206,FBA-OTG-RAM-JINSP-4PK-NEW,B08HZFQY2M,X002V03WOT,"[OTTOGI] Jin Ramen, Spicy Flavor - Korean Instant Ramen Noodle, Best Tasting Soup Traditional Instant Ramen (120g) - 4 Pack",1,PHX6,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRREX8139043,
1040,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2023-02-01T17:00:00+09:00,112-4266585-6194647,FBA-OTG-RAM-SSME-5PK,B00J2K0MRU,X002SXB4AX,"[OTTOGI] Sesame Flavor Ramen, KOREAN STYLE INSTANT NOODLE, Contains Egg Block, Sesame flavor instant noodle (115g) - 5 Pack",1,MKC6,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRRDB6874953,
1041,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2023-01-31T17:00:00+09:00,113-8337537-4087434,FBA-OTG-RAM-JINVEGE-4PK,B095FZNBKG,X002WMM4JF,"[OTTOGI] Jin Ramen Veggie, Veggie Noodle Soup, Vegan Korean Style Instant Noodle (110g) - 4 Pack",1,LAS2,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRRFM4029873,
1042,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2023-01-31T17:00:00+09:00,114-7970006-3813047,FBA-OTG-RCE-BIBIMCUP-2PK,B08XN3JLDK,X002THG5AH,"[OTTOGI] HOT STONE POT Bibimbap Cupbap, Microwavable, Stir-Fried Vegetable Rice bowl with Red Pepper bibim sauce (269g) - 2 Pack",1,LGA9,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNPM964051710,
1043,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2023-01-30T17:00:00+09:00,111-7925736-7215452,FBA-OTG-RAM-JINMD-6CUP,B003YH19TC,X002SS7MLD,"[OTTOGI] Jin Ramen Mild, KOREAN STYLE INSTANT CUP NOODLE, (65g) -6 Pack",1,EWR9,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNPM980145324,
1044,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2023-01-29T17:00:00+09:00,114-0431697-1656210,FBA-OTG-OIL-SESAME-320ML,B01MF9B0OV,X002SS24E3,"[OTTOGI] Premium Roasted Sesame Oil, 100% Pure Sesame Oil, Tradtional Korean Style oil (10.82 fl oz. 320ml)",1,BWI2,SELLABLE,UNDELIVERABLE_REFUSED,Unit returned to inventory,LPNPMOA0321170,
1045,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2023-01-28T17:00:00+09:00,114-5104886-9185827,FBA-OTG-RAM-CHSE-4PK-NEW,B091X2QB7H,X002UZVMXN,"[OTTOGI] Cheese Ramen, KOREAN STYLE INSTANT NOODLE, Rich flavor with savory cheese (111g) - 4 Pack",1,SMF1,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRRDR6172610,
1046,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2023-01-28T17:00:00+09:00,114-5104886-9185827,FBA-OTG-RAM-CHSE-4PK-NEW,B091X2QB7H,X002UZVMXN,"[OTTOGI] Cheese Ramen, KOREAN STYLE INSTANT NOODLE, Rich flavor with savory cheese (111g) - 4 Pack",1,SMF1,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRRDR6172609,
1047,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2023-01-28T17:00:00+09:00,114-5104886-9185827,FBA-OTG-RAM-CHSE-4PK-NEW,B091X2QB7H,X002UZVMXN,"[OTTOGI] Cheese Ramen, KOREAN STYLE INSTANT NOODLE, Rich flavor with savory cheese (111g) - 4 Pack",1,SMF1,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRRDR6172611,
1048,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2023-01-28T17:00:00+09:00,112-4111505-4404264,FBA-OTG-RAM-JINSP-6CUP-2,B07PJ7RS6Q,X002T6SXDZ,"[OTTOGI] JIN RAMEN KOREAN STYLE INSTANT NOODLE, RICH SPICY FLAVOR, Instant Cup Ramen, Best tasting soup ramen, traditional gourmet taste & easy to coo",1,MGE3,SELLABLE,UNDELIVERABLE_REFUSED,Unit returned to inventory,LPNRREP5756932,
1049,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2023-01-25T17:00:00+09:00,111-5397233-9263432,FBA-OTG-RAM-JIN-JJBB-4PK,B01MT9N372,X002T0FQQN,[OTTOGI] JIN Jjambbong- Korean Style Instant Noodle - Spicy Seafood Noodle (130g) - 4 Pack,1,LGA9,SELLABLE,UNDELIVERABLE_REFUSED,Unit returned to inventory,LPNO108365469,
1050,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2023-01-25T17:00:00+09:00,114-0332796-1464267,FBA-OTG-RAM-CHSE-8PK,B08XN3CTFJ,X002THKQN9,"[OTTOGI] Cheese Ramen, KOREAN STYLE INSTANT NOODLE, Rich flavor with savory cheese (111g) - 8 Pack",1,JAX2,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNO023112906,
1051,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2023-01-24T17:00:00+09:00,112-7405009-5761853,FBA-OTG-RCE-CKD-210G,B007Y9NH32,X002SZBTXD,"[OTTOGI] Delicious COOKED RICE, Gluten free, Microwavable instant cooked rice, Precooked ready to eat container (7.40oz., 12 count)",1,LEX1,DEFECTIVE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRRFM5682857,
1052,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2023-01-21T17:00:00+09:00,111-9378340-1250645,FBA-OTG-RAM-JINSP-6CUP-2,B07PJ7RS6Q,X002T6SXDZ,"[OTTOGI] JIN RAMEN KOREAN STYLE INSTANT NOODLE, RICH SPICY FLAVOR, Instant Cup Ramen, Best tasting soup ramen, traditional gourmet taste & easy to coo",1,IND8,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNPMUA1196905,
1053,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2023-01-20T17:00:00+09:00,112-7206324-3806636,FBA-OTG-RAM-JINMD-6CUP,B003YH19TC,X002SS7MLD,"[OTTOGI] Jin Ramen Mild, KOREAN STYLE INSTANT CUP NOODLE, (65g) -6 Pack",1,LEX1,SELLABLE,UNDELIVERABLE_REFUSED,Unit returned to inventory,LPNRRFM4773676,
1054,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2023-01-20T17:00:00+09:00,111-2941561-3148240,FBA-OTG-RAM-JINMD-6CUP,B003YH19TC,X002SS7MLD,"[OTTOGI] Jin Ramen Mild, KOREAN STYLE INSTANT CUP NOODLE, (65g) -6 Pack",1,LEX1,SELLABLE,UNDELIVERABLE_REFUSED,Unit returned to inventory,LPNRRFM5153367,
1055,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2023-01-18T17:00:00+09:00,114-7951664-4956233,FBA-OTG-OIL-SESAME-500ML-NEW,B01FO8O59E,X002V05CW9,"[OTTOGI] Premium Roasted Sesame Oil, 100% Pure sesame oil, Traditional Korean Style oil (16.90 fl oz. 500ml)",1,MEM3,CARRIER_DAMAGED,UNDELIVERABLE_UNKNOWN,Reimbursed,LPNO100336859,
1056,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2023-01-17T17:00:00+09:00,114-5937452-0289830,FBA-OTG-RCE-CKD-210G,B007Y9NH32,X002SZBTXD,"[OTTOGI] Delicious COOKED RICE, Gluten free, Microwavable instant cooked rice, Precooked ready to eat container (7.40oz., 12 count)",1,PHX6,SELLABLE,UNDELIVERABLE_REFUSED,Unit returned to inventory,LPNRREW0548770,
